Row Labels,DELL,IBM,MSFT,NFLX
20131206,,177.67,38.36,50.63428571
20131209,,177.46001,38.705,50.81000143
20131210,,177.12,38.11,51.87143
20131211,,175.2,37.61,51.99714429
20131212,,173.37,37.22,53.33285571
20131213,,172.8,36.69,52.71
20131216,,177.85001,36.885,52.33
20131217,,175.75999,36.52,53.55285714
20131218,,178.7,36.58,53.74857
20131219,,180.22,36.25,53.81999857
20131220,,180.02,36.8,53.66714429
20131223,,182.23,36.62,54.36857
20131224,,183.22,37.08,54.05571571
20131226,,185.35001,37.44,53.84714143
20131227,,185.08,37.29,52.5
20131230,,186.41,37.29,52.42714143
20131231,,187.57001,37.41,52.59571571
20140102,,185.53,37.16,51.83143
20140103,,186.64,36.91,51.87143
20140106,,186,36.13,51.36714429
20140107,,189.71001,36.41,48.5
20140108,,187.97,35.76,48.71285571
20140109,,187.38,35.53,48.14999857
20140110,,187.25999,36.04,47.44857286
20140113,,184.16,34.98,48.11571429
20140114,,185.92,35.78,48.27999857
20140115,,187.74001,36.76,47.19714286
20140116,,188.75999,36.89,47.38285571
20140117,,190.09,36.38,47.14857286
20140121,,188.42999,36.17,46.95857
20140122,,182.25,35.93,47.67571571
20140123,,182.73,36.055,55.53142857
20140124,,179.64,36.805,55.15428429
20140127,,177.89999,36.03,54.46143
20140128,,176.85001,36.27,58.10999857
20140129,,176.39999,36.66,57.20285857
20140130,,177.36,36.86,57.81000143
20140131,,176.67999,37.84,58.47571286
20140203,,172.89999,36.48,57.76857143
20140204,,172.84,36.35,57.98714286
20140205,,174.24001,35.82,57.77428714
20140206,,174.67,36.18,58.27285714
20140207,,177.25,36.56,61.42571571
20140210,,177.14,36.8,61.49142857
20140211,,179.7,37.175,61.99857
20140212,,180.24001,37.47,61.27571286
20140213,,181.84,37.61,62.36428429
20140214,,183.69,37.62,62.21571571
20140218,,183.19,37.42,62.40714429
20140219,,182.95,37.51,61.17571571
20140220,,184.25999,37.75,62.13571571
20140221,,182.78999,37.98,61.74714429
20140224,,183.45,37.69,63.85714286
20140225,,183.23,37.54,64.71857143
20140226,,184.06,37.47,64.11285857
20140227,,185.27,37.86,64.60428714
20140228,,185.17,38.31,63.66142857
20140303,,184.25999,37.78,63.65571429
20140304,,186.44,38.41,64.99714429
20140305,,187.14,38.11,64.78571429
20140306,,187.64,38.15,64.35857286
20140307,,187.67999,37.9,64.05285714
20140310,,186.39,37.82,62.85000143
20140311,,186.75999,38.02,62.49714429
20140312,,186.22,38.27,62.36857
20140313,,183.89999,37.89,61.43714286
20140314,,182.21001,37.7,60.64142714
20140317,,185.81,38.05,60.38857143
20140318,,186.81,39.55,60.03571429
20140319,,184.71001,39.27,60.01285714
20140320,,187.89999,40.33,60.60999857
20140321,,186.67,40.16,57.99857
20140324,,188.25,40.5,54.12857
20140325,,195.03999,40.34,52.97714286
20140326,,192.62,39.79,53.18285714
20140327,,189.83,39.36,52.02571286
20140328,,190.45,40.3,51.26714286
20140331,,192.49001,40.99,50.29
20140401,,194.5,41.42,52.09857143
20140402,,193.55,41.35,51.84
20140403,,192.69,41.01,50.67
20140404,,191.77,39.87,48.18714286
20140407,,194.52,39.8,48.28571429
20140408,,193.28999,39.82,49.84143
20140409,,196.64,40.47,50.43285714
20140410,,195.67999,39.36,47.81857286
20140411,,195.19,39.209,46.67285571
20140414,,197.77,39.18,47.36857
20140415,,197.02,39.75,46.60999857
20140416,,196.39999,40.4,47.34428571
20140417,,190.00999,40.01,49.39142714
20140421,,192.27,39.94,49.78428429
20140422,,192.14999,39.99,53.27142714
20140423,,191.73,39.69,50.5
20140424,,190.22,39.86,49.15285857
20140425,,189.63,39.91,46.01142714
20140428,,193.14,40.87,44.88714143
20140429,,195.11,40.51,45.69571429
20140430,,196.47,40.4,46.00571571
20140501,,193.53,40,48.07414429
20140502,,191.44,39.69,48.66428429
20140505,,191.25999,39.43,49.19714286
20140506,,190.03,39.06,46.59857143
20140507,,189.3,39.425,45.79143
20140508,,188.91,39.64,45.95142857
20140509,,190.08,39.54,46.93571286
20140512,,192.57001,39.97,49.35000143
20140513,,192.19,40.42,49.59143
20140514,,188.72,40.24,50.26857143
20140515,,186.46001,39.6,49.17
20140516,,187.06,39.83,49.98285714
20140519,,187,39.75,52.07142857
20140520,,184.89,39.68,53.09571571
20140521,,186.39,40.35,55.80000143
20140522,,185.67999,40.1,55.97142714
20140523,,185.94,40.12,57.47857286
20140527,,184.78,40.19,56.97285714
20140528,,183.08,40.01,57.31999857
20140529,,183.75999,40.34,59.31428714
20140530,,184.36,40.94,59.68999857
20140602,,185.69,40.79,60.29428571
20140603,,184.37,40.29,59.65285857
20140604,,184.50999,40.32,60.45857
20140605,,185.98,41.21,61.19285857
20140606,,186.37,41.48,61.44714286
20140609,,186.22,41.27,60.44142857
20140610,,184.28999,41.11,61.18428714
20140611,,182.25,40.86,61.42857143
20140612,,181.22,40.58,60.35000143
20140613,,182.56,41.23,61.10142714
20140616,,182.35001,41.5,61.46571571
20140617,,182.25999,41.68,63.37857
20140618,,183.60001,41.65,64.09714143
20140619,,182.82001,41.51,63.05571571
20140620,,181.55,41.68,62.88285571
20140623,,182.14,41.99,62.78857
20140624,,180.88,41.745,62.33714143
20140625,,180.72,42.03,63.45857
20140626,,180.37,41.72,62.80142714
20140627,,181.71001,42.25,63.15428429
20140630,,181.27,41.7,62.94285857
20140701,,186.35001,41.87,67.58571571
20140702,,188.39,41.9,66.67714143
20140703,,188.53,41.8,67.47857286
20140707,,188.03999,41.99,65.80285714
20140708,,187.22,41.78,63.57857
20140709,,188.42,41.67,63.28571429
20140710,,187.7,41.685,62.64999857
20140711,,188,42.09,62.85142714
20140714,,189.86,42.14,64.65430143
20140715,,188.49001,42.45,64.15571429
20140716,,192.36,44.08,63.49142857
20140717,,192.49001,44.53,62.76571286
20140718,,192.5,44.69,63.45285857
20140721,,190.85001,44.835,64.56427
20140722,,194.09,44.83,61.58428571
20140723,,193.63,44.87,61.12857
20140724,,195.24001,44.4,60.76857143
20140725,,194.39999,44.5,60.26571286
20140728,,195.78,43.97,60.66571429
20140729,,194.57001,43.885,60.61142857
20140730,,194,43.5785,62.05142714
20140731,,191.67,43.16,60.38857143
20140801,,189.14999,42.86,60.77142714
20140804,,189.64,43.37,60.38571571
20140805,,187.10001,43.08,60.40714429
20140806,,185.97,42.74,61.47142714
20140807,,184.3,43.23,64.23857286
20140808,,186.63,43.2,63.69285857
20140811,,187.47,43.2,64.50571571
20140812,,187.34,43.52,63.77285714
20140813,,187.95,44.08,64.50428571
20140814,,187.88,44.27,64.41
20140815,,187.38,44.79,65.58428571
20140818,,189.36,45.11,66.57142857
20140819,,190.07001,45.33,66.87857
20140820,,190.10001,44.95,67.45571429
20140821,,191.23,45.22,67.43571286
20140822,,190.41,45.15,68.45571429
20140825,,191.16,45.17,68.70428429
20140826,,192.99001,45.005,68.47999857
20140827,,192.25,44.87,67.81428714
20140828,,192,44.88,67.88714143
20140829,,192.3,45.43,68.23428714
20140902,,191.56,45.09,68.08571571
20140903,,191.95,44.96,68.19857286
20140904,,190.67999,45.26,67.52428714
20140905,,191.2,45.91,67.95428429
20140908,,190.14,46.47,68.47571286
20140909,,189.99001,46.76,68.43000143
20140910,,191.53999,46.84,69.19857286
20140911,,191.72,47,68.79428571
20140912,,191.28,46.695,68.07857
20140915,,191.81,46.24,65.39285714
20140916,,192.96001,46.76,65.27285714
20140917,,192.8,46.52,64.93285714
20140918,,193.75,46.68,65.57285857
20140919,,194,47.52,65.35999857
20140922,,193.11,47.06,63.25428571
20140923,,191.62,46.56,63.41428429
20140924,,192.31,47.08,64.36571429
20140925,,189.00999,46.04,63.35571286
20140926,,190.06,46.41,64.10714286
20140929,,189.64,46.44,64.22285714
20140930,,189.83,46.36,64.45428429
20141001,,187.17,45.9,62.68571286
20141002,,186.91,45.76,64.28285857
20141003,,188.67,46.09,65.64857286
20141006,,189.03999,46.09,66.21143
20141007,,185.71001,45.53,65.17857143
20141008,,189.36,46.78,66.69428429
20141009,,186.42,45.85,65.94571429
20141010,,185.92999,44.03,64.58285571
20141013,,183.52,43.65,62.65428429
20141014,,183.8,43.73,64.16
20141015,,181.75,43.22,64.08428571
20141016,,179.84,42.74,51.67143
20141017,,182.05,43.63,51.01285714
20141020,,169.10001,44.08,51.31714286
20141021,,163.23,44.88,52.28428429
20141022,,161.78999,44.38,53.52142714
20141023,,162.17999,45.02,54.72000143
20141024,,162.08,46.13,55.00285571
20141027,,161.87,45.91,54.19999857
20141028,,163.60001,46.49,55.17428571
20141029,,163.46001,46.62,54.01428714
20141030,,164.35001,46.05,54.14428714
20141031,,164.39999,46.95,56.10999857
20141103,,164.36,47.44,55.48714286
20141104,,162.64999,47.57,54.68285714
20141105,,161.82001,47.86,54.34
20141106,,161.46001,48.7,54.75714143
20141107,,162.07001,48.68,54.88
20141110,,163.49001,48.89,55.32428429
20141111,,163.3,48.87,54.64999857
20141112,,161.92,48.78,54.83714143
20141113,,162.78999,49.61,54.20142857
20141114,,164.16,49.58,55.14857286
20141117,,164.16,49.46,54.44857286
20141118,,161.89,48.74,54.43285714
20141119,,161.42999,48.22,51.87143
20141120,,160.64,48.7,52.59143
20141121,,160.92,47.98,51.46857143
20141124,,162.14999,47.59,50.92428571
20141125,,161.75999,47.47,49.85571286
20141126,,161.95,47.75,50.16571429
20141128,,162.17,47.81,49.51285714
20141201,,161.53999,48.62,48.83
20141202,,162.67,48.46,50.33
20141203,,164.52,48.08,50.73142857
20141204,,164.05,48.84,50.08571571
20141205,,163.27,48.42,50.13143
20141208,,161.86,47.695,48.49714429
20141209,,162.99001,47.59,49.11142857
20141210,,160.50999,46.9,47.76000143
20141211,,161.07001,47.17,47.80428571
20141212,,155.38,46.95,47.78285857
20141215,,153.06,46.67,46.72000143
20141216,,151.41,45.16,45.20571429
20141217,,151.92999,45.74,47.66428429
20141218,,157.67999,47.52,47.77428714
20141219,,158.50999,47.66,48.58857143
20141222,,161.44,47.98,48.09714143
20141223,,162.24001,48.45,48.06142714
20141224,,161.82001,48.14,48.87143
20141226,,162.34,47.88,48.57857
20141229,,160.50999,47.45,48.84714143
20141230,,160.05,47.02,49.03285857
20141231,,160.44,46.45,48.80142714
20150102,,162.06,46.76,49.84857143
20150105,,159.50999,46.325,47.31142714
20150106,,156.07001,45.65,46.50143
20150107,,155.05,46.23,46.74285857
20150108,,158.42,47.59,47.77928429
20150109,,159.11,47.19,47.04143
20150112,,156.44,46.6,45.54714143
20150113,,156.81,46.355,46.25571571
20150114,,155.8,45.955,46.31999857
20150115,,154.57001,45.48,46.25143
20150116,,157.14,46.24,48.19142857
20150120,,156.95,46.39,49.82857
20150121,,152.09,45.92,58.46857143
20150122,,155.39,47.13,61.20571429
20150123,,155.87,47.18,62.49357
20150126,,156.36,47.01,63.79428571
20150127,,153.67,42.66,64.88143
20150128,,151.55,41.19,63.20857
20150129,,155.48,42.01,63.39999857
20150130,,153.31,40.4,63.11428429
20150202,,154.66,41.28,63.00928571
20150203,,158.47,41.6,65.27428714
20150204,,156.96001,41.84,64.10142714
20150205,,157.91,42.45,64.13
20150206,,156.72,42.41,63.47999857
20150209,,155.75,42.36,63.295
20150210,,158.56,42.6,64.85000143
20150211,,158.2,42.38,64.98428714
20150212,,158.52,43.09,65.24714429
20150213,,160.39999,43.87,66.58571571
20150217,,160.96001,43.58,67.13714143
20150218,,162.19,43.53,67.86571429
20150219,,163.89,43.5,67.80000143
20150220,,163.64999,43.855,68.31428714
20150223,,162.91,44.15,67.40571429
20150224,,164.83,44.09,67.84
20150225,,162.81,43.99,68.33285571
20150226,,160.87,44.055,69.00428571
20150227,,161.94,43.85,67.84428571
20150302,,160.48,43.88,68.60714286
20150303,,161.03,43.28,67.81571286
20150304,,159.42,43.055,67.10999857
20150305,,161.17999,43.11,66.80714143
20150306,,158.5,42.36,64.87428571
20150309,,160.77,42.85,63.66142857
20150310,,157.81,42.03,62.15142857
20150311,,156.8,41.98,62.88428571
20150312,,157.98,41.02,64.04571571
20150313,,154.28,41.38,62.62857
20150316,,157.08,41.56,60.28142857
20150317,,156.96001,41.695,59.78857
20150318,,159.81,42.5,60.44571429
20150319,,159.81,42.285,60.74428429
20150320,,162.88,42.88,61.18500143
20150323,,164.63,42.855,60.71428571
20150324,,163,42.9,62.61142857
20150325,,159.2,41.46,60.25
20150326,,160.59,41.21,59.75143
20150327,,160.39999,40.97,59.25285571
20150330,,162.67,40.96,60.36714429
20150331,,160.5,40.655,59.52714286
20150401,,159.17999,40.72,59.01714286
20150402,,160.45,40.29,59.15428429
20150406,,162.03999,41.545,60.33
20150407,,162.07001,41.53,60.49428429
20150408,,161.85001,41.42,63.05000143
20150409,,162.34,41.48,62.78571429
20150410,,162.86,41.72,64.93857286
20150413,,162.38,41.76,67.81142714
20150414,,162.3,41.65,68.38714143
20150415,,164.13,42.255,67.92285571
20150416,,163.13,42.16,80.29285571
20150417,,160.67,41.615,81.64999857
20150420,,166.16,42.905,81.05571571
20150421,,164.25999,42.635,80.06285714
20150422,,165.36,42.985,79.66857
20150423,,170.24001,43.34,79.86571429
20150424,,169.78,47.87,79.77071714
20150427,,170.73,48.03,80.86857429
20150428,,173.92,49.155,80.43714286
20150429,,174.39999,49.06,80.40714
20150430,,171.28999,48.64,79.5
20150501,,173.67,48.655,79.57571857
20150504,,173.97,48.24,79.27143143
20150505,,173.08,47.6,80.79285571
20150506,,170.05,46.28,80.07714
20150507,,170.99001,46.7,80.74857
20150508,,172.67999,47.75,82.08571143
20150511,,171.12,47.37,84.27785857
20150512,,170.55,47.35,83.37714429
20150513,,172.28,47.625,82.87285571
20150514,,174.05,48.72,83.83571143
20150515,,173.25999,48.295,87.60714286
20150518,,173.06,48.01,88.26714286
20150519,,173.48,47.58,88.06856857
20150520,,173.75999,47.58,88.79000429
20150521,,173.34,47.42,89.00286
20150522,,172.22,46.9,88.83857143
20150526,,170.13,46.59,87.99285857
20150527,,172,47.61,89.85714286
20150528,,171.71001,47.45,89.50714143
20150529,,169.64999,46.86,89.15142857
20150601,,170.17999,47.23,89.00286
20150602,,169.64999,46.92,89.12999571
20150603,,169.92,46.85,88.80856714
20150604,,168.38,46.36,89.34857143
20150605,,167.39999,46.14,90.45999571
20150608,,165.34,45.73,89.60428286
20150609,,165.67999,45.65,92.45000286
20150610,,168.92,46.61,95.87142571
20150611,,168.78,46.44,95.09428143
20150612,,166.99001,45.97,94.41857
20150615,,166.25999,45.475,93.43143143
20150616,,166.84,45.83,95.27285286
20150617,,167.17,45.97,94.27143143
20150618,,168.25,46.72,94.74285857
20150619,,166.99001,46.1,93.87142571
20150622,,167.73,46.23,96.41428857
20150623,,168.62,45.91,97.31285714
20150624,,166.97,45.635,96.94428429
20150625,,166.08,45.65,94.89142714
20150626,,165.46001,45.26,93.08857143
20150629,,162.97,44.37,92.23142857
20150630,,162.66,44.15,93.84857143
20150701,,164.49001,44.445,93.63571571
20150702,,165.09,44.4,94.04428571
20150706,,164.73,44.39,94.57142857
20150707,,165,44.3,94.09143
20150708,,163.16,44.24,93.50714143
20150709,,163.85001,44.52,95.72714714
20150710,,166.95,44.61,97.22856857
20150713,,169.38,45.54,101.0871414
20150714,,168.61,45.62,100.3714257
20150715,,168.53,45.76,98.13
20150716,,171,46.66,115.81
20150717,,172.50999,46.62,114.77
20150720,,173.22,46.92,110.55
20150721,,163.07001,47.28,112.51
20150722,,160.35001,45.54,111.5
20150723,,161.73,46.11,110.1
20150724,,159.75,45.94,109.34
20150727,,159.07001,45.35,106.43
20150728,,160.05,45.34,106.9
20150729,,161.09,46.29,107.08
20150730,,160.96001,46.88,111.56
20150731,,161.99001,46.7,114.31
20150803,,158.71001,46.81,112.56
20150804,,157.60001,47.54,121.15
20150805,,157.89999,47.58,123.71
20150806,,156.32001,46.62,126.45
20150807,,155.12,46.74,123.52
20150810,,156.75,47.33,123.03
20150811,,155.50999,46.41,122.74
20150812,,156.16,46.74,120.51
20150813,,155.07001,46.73,123.73
20150814,,155.75,47,123.39
20150817,,156.31,47.32,125.36
20150818,,156.00999,47.27,124.05
20150819,,153.94,46.61,122.06
20150820,,152.66,45.66,112.49
20150821,,148.85001,43.07,103.96
20150824,,143.47,41.68,96.88
20150825,,140.96001,40.47,101.52
20150826,,146.7,42.71,110.13
20150827,,148.53999,43.9,117.66
20150828,,147.98,43.93,117.63
20150831,,147.89,43.52,115.03
20150901,,142.67999,41.82,105.79
20150902,,145.05,43.36,105.44
20150903,,146.78,43.5,101.06
20150904,,143.7,42.61,98.79
20150908,,147.23,43.89,94.95
20150909,,145.05,43.07,99.18
20150910,,146.2,43.29,99.48
20150911,,147.37,43.48,97.51
20150914,,145.64999,43.04,95.69
20150915,,147.53,43.98,99.16
20150916,,148.41,44.3,104.08
20150917,,148.14,44.25,104.21
20150918,,144.50999,43.48,102.62
20150921,,146.48,44.11,100.3
20150922,,144.42999,43.9,98.47
20150923,,143.66,43.87,98.07
20150924,,144.41,43.91,103.76
20150925,,145.42,43.94,102.24
20150928,,142.52,43.29,99.47
20150929,,142.47,43.44,98.35
20150930,,144.97,44.26,103.26
20151001,,143.59,44.61,105.98
20151002,,144.58,45.57,106.11
20151005,,149.03999,46.63,111.25
20151006,,148.78,46.75,108.33
20151007,,150.09,46.8,108.1
20151008,,152.28,47.45,114.93
20151009,,152.39,47.11,113.33
20151012,,151.14,47,113.45
20151013,,149.62,46.89,109.73
20151014,,150.00999,46.68,110.23
20151015,,150.09,47.01,101.09
20151016,,150.39,47.51,98.99
20151019,,149.22,47.62,101.69
20151020,,140.64,47.77,98.99
20151021,,140.92,47.2,97.96
20151022,,144.09,48.03,97.32
20151023,,144.67999,52.87,100.04
20151026,,143.66,54.25,103.04
20151027,,137.86,53.69,103.07
20151028,,140.83,53.98,105.8
20151029,,140.55,53.36,105.12
20151030,,140.08,52.64,108.38
20151102,,140.37,53.24,107.64
20151103,,141.88,54.15,109.74
20151104,,141.63,54.4,114.05
20151105,,139.89,54.38,113.5
20151106,,138.25,54.92,114.06
20151109,,135.31,54.16,109.86
20151110,,135.47,53.51,112.7
20151111,,135.02,53.65,112.86
20151112,,133.03999,53.32,108.92
20151113,,131.75,52.84,103.65
20151116,,133.71001,53.765,111.35
20151117,,133.82001,52.97,117.1
20151118,,135.82001,53.85,120.63
20151119,,136.74001,53.94,120.22
20151120,,138.5,54.19,123.84
20151123,,138.46001,54.19,125.03
20151124,,138.60001,54.25,123.31
20151125,,138,53.69,124.16
20151127,,138.46001,53.93,125.44
20151130,,139.42,54.35,123.33
20151201,,141.28,55.22,125.37
20151202,,139.7,55.21,128.92999
20151203,,138.92,54.2,126.81
20151204,,140.42999,55.91,130.92999
20151207,,139.55,55.81,125.36
20151208,,138.05,55.79,126.98
20151209,,136.61,54.98,124.2
20151210,,136.78,55.27,122.91
20151211,,134.57001,54.06,118.91
20151214,,135.92999,55.14,120.67
20151215,,137.78999,55.2,118.6
20151216,,139.28999,56.13,122.64
20151217,,136.75,55.7,122.51
20151218,,134.89999,54.13,118.02
20151221,,135.5,54.83,116.63
20151222,,137.92999,55.35,116.24
20151223,,138.53999,55.82,118.16
20151224,,138.25,55.67,117.33
20151228,,137.61,55.95,117.11
20151229,,139.78,56.55,119.12
20151230,,139.34,56.31,116.71
20151231,,137.62,55.48,114.38
20160104,,135.95,54.8,109.96
20160105,,135.85001,55.05,107.66
20160106,,135.17,54.05,117.68
20160107,,132.86,52.17,114.56
20160108,,131.63,52.33,111.39
20160111,,133.23,52.3,114.97
20160112,,132.89999,52.78,116.58
20160113,,131.17,51.64,106.56
20160114,,132.91,53.11,107.06
20160115,,130.03,50.99,104.04
20160119,,128.11,50.56,107.89
20160120,,121.86,50.79,107.74
20160121,,122.91,50.48,102.35
20160122,,122.5,52.29,100.72
20160125,,122.08,51.79,99.12
20160126,,122.59,52.17,97.83
20160127,,120.96,51.22,91.15
20160128,,122.22,52.055,94.41
20160129,,124.79,55.09,91.84
20160201,,124.83,54.71,94.09
20160202,,122.94,53,91.49
20160203,,124.72,52.16,90.74
20160204,,127.65,52,89.71
20160205,,128.57001,50.16,82.79
20160208,,126.98,49.41,83.32
20160209,,124.07,49.28,86.13
20160210,,120.19,49.71,88.45
20160211,,117.85,49.69,86.35
20160212,,121.04,50.5,87.4
20160216,,122.74,51.09,89.05
20160217,,126.1,52.42,94.76
20160218,,132.45,52.19,90.49
20160219,,133.08,51.82,89.23
20160222,,133.77,52.65,91.93
20160223,,132.39999,51.18,89.12
20160224,,132.8,51.36,91.61
20160225,,134.5,52.1,94.53
20160226,,132.03,51.3,94.79
20160229,,131.03,50.88,93.41
20160301,,134.37,52.58,98.3
20160302,,136.3,52.95,97.61
20160303,,137.8,52.35,97.93
20160304,,137.8,52.03,101.58
20160307,,140.14999,51.03,95.49
20160308,,139.07001,51.65,96.23
20160309,,140.41,52.84,98
20160310,,140.19,52.05,97.36
20160311,,142.36,53.07,97.66
20160314,,142.78,53.17,98.13
20160315,,142.96001,53.59,97.86
20160316,,144.78999,54.35,99.35
20160317,,147.03999,54.66,99.72
20160318,,147.09,53.49,101.12
20160321,,148.63,53.86,101.06
20160322,,148.10001,54.07,99.84
20160323,,145.39999,53.97,99.59
20160324,,147.95,54.21,98.36
20160328,,148.39999,53.54,101.21
20160329,,149.33,54.71,104.13
20160330,,148.41,55.05,102.19
20160331,,151.45,55.23,102.23
20160401,,152.52,55.57,105.7
20160404,,152.07001,55.43,104.35
20160405,,150,54.56,104.94
20160406,,150.02,55.12,104.83
20160407,,148.25,54.46,104.45
20160408,,149.35001,54.42,103.81
20160411,,149.25,54.31,102.68
20160412,,149.63,54.65,106.98
20160413,,151.23,55.35,109.65
20160414,,151.16,55.36,110.42
20160415,,151.72,55.65,111.51
20160418,,152.53,56.46,108.4
20160419,,144,56.39,94.34
20160420,,146.11,55.59,96.77
20160421,,149.3,55.78,94.98
20160422,,148.5,51.78,95.9
20160425,,148.81,52.11,93.56
20160426,,149.08,51.44,92.43
20160427,,150.47,50.94,91.04
20160428,,147.07001,49.9,90.28
20160429,,145.94,49.87,90.03
20160502,,145.27,50.61,93.11
20160503,,144.13,49.78,91.54
20160504,,144.25,49.87,90.79
20160505,,146.47,49.94,89.37
20160506,,147.28999,50.39,90.84
20160509,,147.34,50.07,90.54
20160510,,149.97,51.02,92.89
20160511,,148.95,51.05,90.02
20160512,,148.84,51.51,87.74
20160513,,147.72,51.08,87.88
20160516,,149.46001,51.83,89.12
20160517,,148,50.51,88.63
20160518,,147.34,50.81,90.5
20160519,,144.92999,50.32,89.55
20160520,,147.25,50.62,92.49
20160523,,146.77,50.03,94.89
20160524,,148.31,51.59,97.89
20160525,,151.69,52.12,100.2
20160526,,152.44,51.89,102.81
20160527,,152.84,52.32,103.3
20160531,,153.74001,53,102.57
20160601,,152.50999,52.85,101.51
20160602,,153.5,52.48,101.25
20160603,,152.89,51.79,99.59
20160606,,152.73,52.13,100.74
20160607,,153.33,52.1,99.89
20160608,,154,52.04,97.86
20160609,,153.42,51.62,97.09
20160610,,152.37,51.48,93.75
20160613,,151.28,50.14,93.85
20160614,,151.06,49.83,94.12
20160615,,150.67999,49.69,94.29
20160616,,151.06,50.39,95.44
20160617,,151.99001,50.13,94.45
20160620,,153.61,50.07,93.8
20160621,,154.05,51.19,90.99
20160622,,152.92,50.99,90.01
20160623,,155.35001,51.91,91.66
20160624,,146.59,49.83,88.44
20160627,,143.5,48.43,85.33
20160628,,145.7,49.44,87.97
20160629,,148.46001,50.54,91.06
20160630,,151.78,51.17,91.48
20160701,,152.35001,51.16,96.67
20160705,,151.67999,51.17,97.91
20160706,,152.37,51.38,94.6
20160707,,152.60001,51.38,95.1
20160708,,154.46001,52.3,97.06
20160711,,155.33,52.59,94.67
20160712,,157.03999,53.21,95.97
20160713,,158.02,53.51,96.43
20160714,,160.28,53.74,98.02
20160715,,159.78,53.7,98.39
20160718,,159.86,53.96,98.81
20160719,,159.58,53.09,85.84
20160720,,161.36,55.91,87.91
20160721,,160.45,55.8,85.99
20160722,,162.07001,56.57,85.89
20160725,,162.64999,56.73,87.66
20160726,,162.12,56.76,91.41
20160727,,161.83,56.19,92.04
20160728,,161.37,56.21,91.65
20160729,,160.62,56.68,91.25
20160801,,161.45,56.58,94.37
20160802,,160.58,56.58,93.56
20160803,,160.67,56.97,93.1
20160804,,161.55,57.39,93.44
20160805,,163.5,57.96,97.03
20160808,,162.03999,58.06,95.11
20160809,,161.77,58.2,93.99
20160810,,162.08,58.02,93.93
20160811,,163.53,58.3,95.89
20160812,,161.95,57.94,96.59
20160815,,161.88,58.12,95.31
20160816,,160.7,57.44,95.12
20160817,,160.44,57.56,96.37
20160818,,161.36,57.6,96.16
20160819,,160.03999,57.62,95.87
20160822,,160,57.67,95.26
20160823,,160.25999,57.89,95.94
20160824,,159.05,57.95,95.18
20160825,,158.63,58.17,97.32
20160826,,158.32001,58.03,97.58
20160829,,159.72,58.1,97.3
20160830,,159.39999,57.89,97.45
20160831,,158.88,57.46,97.45
20160901,,159.53999,57.59,97.38
20160902,,159.55,57.67,97.38
20160906,,160.35001,57.61,100.09
20160907,,161.64,57.66,99.15
20160908,,159,57.43,99.66
20160909,,155.69,56.21,96.5
20160912,,158.28999,57.05,99.05
20160913,,155.81,56.53,96.09
20160914,,154.05,56.26,97.01
20160915,,155.66,57.19,97.34
20160916,,153.84,57.25,99.48
20160919,,154.87,56.93,98.06
20160920,,154.45,56.81,98.25
20160921,,155.53,57.76,94.88
20160922,,156.11,57.82,95.83
20160923,,154.98,57.43,95.94
20160926,,153.98,56.9,94.56
20160927,,156.77,57.95,97.07
20160928,,158.28999,58.03,97.48
20160929,,158.11,57.4,96.67
20160930,,158.85001,57.6,98.55
20161003,,157.61,57.42,102.63
20161004,,156.46001,57.24,102.34
20161005,,157.08,57.64,106.28
20161006,,156.88,57.74,105.07
20161007,,155.67,57.8,104.82
20161010,,157.02,58.04,103.33
20161011,,154.78999,57.19,100.59
20161012,,154.28999,57.11,99.5
20161013,,153.72,56.92,100.23
20161014,,154.45,57.42,101.47
20161017,,154.77,57.22,99.8
20161018,,150.72,57.66,118.79
20161019,,151.25999,57.53,121.87
20161020,,151.52,57.25,123.35
20161021,,149.63,59.66,127.5
20161024,,150.57001,61,127.33
20161025,,150.88,60.99,126.51
20161026,,151.81,60.63,126.97
20161027,,153.35001,60.1,126.47
20161028,,152.61,59.87,126.57
20161031,,153.69,59.92,124.87
20161101,,152.78999,59.8,123.3
20161102,,151.95,59.43,122.34
20161103,,152.37,59.21,122.14
20161104,,152.42999,58.71,122.03
20161107,,155.72,60.42,124.58
20161108,,155.17,60.47,124.34
20161109,,154.81,60.17,122.19
20161110,,160.22,58.7,115.42
20161111,,161.27,59.02,114.78
20161114,,158.21001,58.12,113.38
20161115,,158.67,58.87,113.59
20161116,,159.28999,59.65,115.19
20161117,,159.8,60.64,115.03
20161118,,160.39,60.35,115.21
20161121,,162.77,60.86,117.96
20161122,,162.67,61.12,118.04
20161123,,161.98,60.4,117.69
20161125,,163.14,60.53,117.41
20161128,,164.52,60.61,116.93
20161129,,163.53,61.09,117.51
20161130,,162.22,60.26,117
20161201,,159.82001,59.2,117.22
20161202,,160.02,59.25,120.81
20161205,,159.84,60.22,119.16
20161206,,160.35001,59.95,124.57
20161207,,164.78999,61.37,125.39
20161208,,165.36,61.01,123.24
20161209,,166.52,61.97,122.88
20161212,,165.5,62.17,122.83
20161213,,168.28999,62.98,123.78
20161214,,168.50999,62.68,123.44
20161215,,168.02,62.58,125
20161216,,166.73,62.3,124.22
20161219,,166.67999,63.62,125.45
20161220,,167.60001,63.54,125.12
20161221,,167.33,63.54,126.5
20161222,,167.06,63.55,125.58
20161223,,166.71001,63.24,125.59
20161227,,167.14,63.28,128.35001
